iso3,year,country,v2x_clphy,v2x_clphy_codelow,v2x_clphy_codehigh,v2csreprss,v2x_freexp_altinf,v2cagenmob,v2cademmob,v2caautmob,v2caassemb,v2clkill,v2cltort,v2x_regime,v2x_polyarchy,v2x_libdem,v2x_civlib,v2x_clpol,v2x_clpriv,e_pt_coup,e_pt_coup_attempts,v2regimpgroup,v2csantimv,e_civil_war,v2x_ex_military,v2x_corr,rep_phys,rep_cso,rep_expr,mob,dem,coup,coup_att,mil_support,labor_support,aut_ep,aut_onset,aut_ep_start_year,aut_ep_outcome,dem_ep,dem_onset,reg_type,pwt_rnna,pwt_cn,pwt_emp,pwt_labsh,pwt_rgdpna,pwt_pop,pwt_hc,pwt_delta,pwt_csh_i,pwt_rtfpna,armed_forces,exp_agri_share,exp_fuel_share,exp_metal_share,fdi_in_gdp,gdp_const2015,gdppc_const2015,gfcf_const2015,inflation,labor_force,manuf_va_share,milexp_gdp,pop_wdi,resource_rents,tax_rev_wdi,trade_open,unemp,urban_share,ilo_labsh,ilo_emp,routine_share,elementary_share,highskill_share,occ_cls,manuf_emp_share,socexp_gdp,socexp_gdp_gg,socprot_gdp,socprot_gdp_gg,tax_gdp,tax_gdp_gg,tax_sc_gdp,tax_sc_gdp_gg,tax_ab_gdp,gini_disp,gini_mkt,abs_red,rel_red,gini_disp_se,gini_mkt_se,PTS_A,PTS_H,PTS_S,pts_mean,fh_cl,fh_pr,mmp_protests,mmp_repressed,mmp_participants,mmp_violent,mmp_repress_share,rob_imp_real,rob_imp_missing,rob_stock_real,robots_pw,rob_imp_pw,donor_rob_pw,donor_imp_pw,p_energy,p_metals,p_agri,K,L,labsh,k_extended,k,kl_level,tax_any,labsh_any,ln_sk_sl,rep_phys_z,rep_cso_z,rep_expr_z,rep_index,high_rep,rep_tercile,mob_l5,threat_mob,antisys_l1,armed_pc,coldwar,decade,w_fuel,w_metal,w_agri,z_commodity,w_manuf,w_manuf_va,w_manuf_use,z_robot,ln_gdppc,ln_robots_pw,ln_mmp_protests,in_panel
DOM,1996,Dominican Republic,0.702,0.622,0.788,1.981,0.796,0.558,-0.384,-0.14,1.646,1.109,0.491,2.0,0.544,0.281,0.789,0.848,0.836,0.0,0.0,5.0,-1.135,0.0,0.1,0.784,0.29800000000000004,-1.981,0.20399999999999996,0.558,1.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,0.0,1.0,209368.40625,115225.640625,2.4661450386047363,0.6617991924285889,58385.8203125,7.952763,2.067142963409424,0.042695607990026474,0.20792879164218903,0.9427472949028015,39500.0,0.229914262656873,0.0201465131348334,0.123950031870247,0.735680171267024,27468529262.4571,3419.50600399521,5051718739.6509,5.39929385038922,2926830.0,22.7048356706093,0.633651609977827,8032894.0,0.70339446524712,10.3443425255087,72.6424908698332,6.485,57.8287488204273,,2737.013,0.3346540930343133,0.20251208495126397,0.11118155162849672,ISCO88,0.19074955069632477,4.98057511,,0.41652957,,10.2396,10.2396,10.3084,10.3084,,46.5,48.8,2.3,4.7,1.23,2.13,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,200.0,1.0,0.6666666666666666,0.0,True,0.0,0.0,0.0,0.3849948771879767,0.3849948771879767,32.2,44.4,75.7,209368.40625,2.4661450386047363,0.6617991924285889,0.0,11.349194470185267,84897.03686221705,10.2396,0.6617991924285889,-0.6713223509084867,-0.38615309041993745,-0.8873018557258623,-0.559873231030777,-0.6111093923921923,1.0,3.0,0.7564,,-1.135,4.917281368333754,0.0,1990,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.1915752131210283,0.19218551761177033,0.225268387569891,0.19218551761177033,0.06259413906930249,8.137251376347463,0.0,1.3862943611198906,1
DOM,1997,Dominican Republic,0.847,0.799,0.894,1.981,0.838,-0.345,-0.384,-1.048,1.646,2.217,0.835,2.0,0.619,0.357,0.852,0.883,0.836,0.0,0.0,5.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.16200000000000003,-0.345,1.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,0.0,1.0,224264.5,124323.2890625,2.592925786972046,0.6425183415412903,63059.17578125,8.084406999999999,2.0896904468536377,0.041761770844459534,0.22145171463489532,0.9494152665138245,39500.0,0.237343495533892,0.0241570020379593,0.128352504893757,2.0417185963078,29913105390.3086,3659.50819044162,6110647838.53891,8.29656754792046,3009885.0,21.7391349010449,0.796926406823975,8174078.0,0.503240742590817,11.4087879252525,74.2332371692166,6.323,58.6073675691044,,2819.566,0.3291101055806938,0.20086726998491705,0.1208898944193062,ISCO88,0.18489157551197596,4.83559749,,0.57213186,,11.3708,11.3708,11.4775,11.4775,,47.0,49.1,2.1,4.3,1.22,2.08,3.0,,3.0,3.0,3.0,3.0,5.0,5.0,450.0,4.0,1.0,0.0,True,0.0,0.0,0.0,0.5184778892613288,0.17673087575070348,31.3,48.1,76.6,224264.5,2.592925786972046,0.6425183415412903,0.0,11.367794552188984,86490.9058048632,11.3708,0.6425183415412903,-0.5863113077005768,-0.8351004289168831,-0.8873018557258623,-0.7062815260728964,-0.8095612702385472,0.0,2.0,0.6572000000000001,,-1.135,4.832349287589377,0.0,1990,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.19093436347482523,0.19218551761177033,0.225268387569891,0.19218551761177033,0.0802775136150679,8.205084043170112,0.0,1.791759469228055,1
DOM,1998,Dominican Republic,0.847,0.799,0.894,1.981,0.846,-0.345,-0.384,-1.048,1.646,2.217,0.835,2.0,0.639,0.372,0.856,0.891,0.845,0.0,0.0,5.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.15400000000000003,-0.345,1.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,0.0,1.0,247241.546875,140899.1875,2.8125131130218506,0.6232374906539917,67480.0390625,8.214426,2.1124842166900635,0.04187144711613655,0.2824048101902008,0.9013744592666626,39500.0,,,,3.08644032520187,31919035075.5019,3840.8718026365,8290574918.86385,4.83166558591895,3090644.0,21.6480290826642,0.780062374149808,8310362.0,0.0481131529630172,11.4316696590021,75.9113027135939,6.304,59.4555813779028,,2895.776,0.35261336102457597,0.20539979231568015,0.1310141917618553,ISCO88,0.18973843280695749,4.75715045,,0.4635746,,11.3622,11.3622,11.4739,11.4739,,47.5,49.4,1.9,3.8,1.37,2.08,3.0,,3.0,3.0,3.0,2.0,4.0,4.0,300.0,4.0,1.0,0.0,True,0.0,0.0,0.0,0.5688078973101794,0.10841803759925109,23.2,41.1,69.8,247241.546875,2.8125131130218506,0.6232374906539917,0.0,11.38404263039876,87907.69569403218,11.3622,0.6232374906539917,-0.5033126107867556,-0.8351004289168831,-0.8873018557258623,-0.7341688203666334,-0.8188570350031262,0.0,2.0,0.3774,,-1.135,4.753102211431945,0.0,1990,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.17722462615411527,0.19218551761177033,0.225268387569891,0.19218551761177033,0.08654421928921861,8.253454651750511,0.0,1.6094379124341003,1
DOM,1999,Dominican Republic,0.847,0.799,0.894,1.981,0.846,0.225,-0.384,-1.048,1.646,2.217,0.835,2.0,0.647,0.378,0.856,0.891,0.845,0.0,0.0,5.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.15400000000000003,0.225,1.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,0.0,1.0,264924.25,153109.140625,2.9072933197021484,0.6039566397666931,72011.5234375,8.343283,2.135526418685913,0.041478052735328674,0.2661077678203583,0.9045979976654053,39500.0,,,,6.07546439711917,33820295671.4738,4004.19876842647,7748747600.36949,6.47054186846928,3171281.0,21.6731371573955,0.81624388755279,8446208.0,0.190528242624742,11.5292954816426,76.3027532814337,6.312,60.3614054332546,,2971.121,0.3509313643228729,0.21147843597919114,0.13193488840409465,ISCO88,0.1800747327104037,5.32656214,,0.70817499,,11.6821,11.6821,11.8033,11.8033,,48.0,49.7,1.7,3.4,1.35,2.03,3.0,,3.0,3.0,3.0,2.0,2.0,1.0,200.0,1.0,0.5,0.0,True,0.0,0.0,0.0,0.6950975518916466,0.19030089527317698,30.3,41.6,62.8,264924.25,2.9072933197021484,0.6039566397666931,0.0,11.419976697392238,91124.01841419339,11.6821,0.6039566397666931,-0.4219787060932245,-0.8351004289168831,-0.8873018557258623,-0.7341688203666334,-0.8188570350031262,0.0,2.0,0.19680000000000003,,-1.135,4.676654896493195,0.0,1990,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.18747894812103172,0.19218551761177033,0.225268387569891,0.19218551761177033,0.10142404116622354,8.295098781667118,0.0,1.0986122886681098,1
DOM,2000,Dominican Republic,0.847,0.799,0.894,1.981,0.863,0.225,-0.384,-1.048,1.646,2.217,0.835,2.0,0.665,0.391,0.856,0.891,0.845,0.0,0.0,10.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.137,0.225,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,1,0.0,1.0,285994.03125,168847.671875,2.9994428157806396,0.5846757888793945,76084.9375,8.471321,2.1588199138641357,0.040607910603284836,0.29962652921676636,0.9249299764633179,39500.0,,,,4.0689908919589,35393522990.4108,4123.10573163115,8958175710.81053,7.72413566181616,3248886.0,20.9748604328103,1.03009647155323,8584190.0,0.341026792433444,12.1644136566349,79.3003930961432,6.432,61.3128549215919,,3039.938,0.3598886060481304,0.2004284786190087,0.1478801911895723,ISCO88,0.17766217600490536,5.51927867,,0.81924647,,12.1515,12.1515,12.2762,12.2762,,48.6,50.0,1.4,2.8,1.16,1.92,2.0,,3.0,2.5,2.0,2.0,1.0,0.0,100.0,1.0,0.0,0.0,True,0.0,0.0,0.0,0.859504064558726,0.24555086725629038,49.3,48.1,61.4,285994.03125,2.9994428157806396,0.5846757888793945,0.0,11.465299676483573,95349.05274584031,12.1515,0.5846757888793945,-0.34199803971456083,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,0.13020000000000004,-0.155,-1.135,4.60148249281528,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.2079917661370089,0.19218551761177033,0.225268387569891,0.19218551761177033,0.11921456387764852,8.324361976722292,0.0,0.6931471805599453,1
DOM,2001,Dominican Republic,0.847,0.799,0.894,1.981,0.863,-0.354,-0.384,-1.048,1.646,2.217,0.835,2.0,0.673,0.391,0.856,0.891,0.845,0.0,0.0,10.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.137,-0.354,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,304997.5625,182888.890625,2.9575798511505127,0.565394937992096,77461.515625,8.598601,2.175164222717285,0.03997354209423065,0.26759129762649536,0.9221239686012268,39500.0,1.6435214056236,15.8079645538506,1.71351596638312,4.24930666375932,36267520113.1855,4158.98430282429,8725583143.34281,8.88306848812961,3248577.0,19.6642972024579,1.21349605211345,8720283.0,0.0227890061773118,13.3805069856065,70.5105678080061,7.262,62.2979450293469,,3012.66,0.357434525719654,0.1983818041329238,0.14844867529979078,ISCO88,0.1614642873739486,6.38365171,,1.36686323,,13.2893,13.2893,13.4242,13.4242,,48.5,50.1,1.6,3.2,1.09,1.86,3.0,,3.0,3.0,2.0,2.0,3.0,0.0,700.0,0.0,0.0,0.1472432417168675,False,0.1472432417168675,0.049785043558363835,0.049785043558363835,0.9306424188920421,0.17100440789590465,45.8,44.9,61.5,304997.5625,2.9575798511505127,0.565394937992096,0.0,11.543687747704706,103124.03311151666,13.2893,0.565394937992096,-0.2630867769871401,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,0.06360000000000002,-0.059999999999999984,-1.135,4.529669507285487,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.20462068475563117,0.19218551761177033,0.225268387569891,0.19218551761177033,0.1264297822373564,8.333026165468969,0.048585422790740414,1.3862943611198906,1
DOM,2002,Dominican Republic,0.847,0.799,0.894,1.981,0.863,-0.354,-0.384,-1.048,1.646,2.217,0.835,2.0,0.672,0.388,0.856,0.891,0.845,0.0,0.0,10.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.137,-0.354,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,324609.9375,203952.796875,3.0780224800109863,0.5461140871047974,81945.109375,8.724974999999999,2.1916325092315674,0.03915014863014221,0.2848440110683441,0.9361045956611633,39500.0,0.571984848213978,1.97124170560477,0.311642729585602,3.41225986375611,37894663734.2472,4280.80182397408,9301219801.84212,5.22336769759447,3333649.0,20.367205798346,1.05891921128922,8852235.0,0.0276477786257098,13.2167276126136,68.7232829028777,6.779,63.2914022524877,,3107.655,0.34241662597397765,0.20648390141610556,0.15125328134935886,ISCO88,0.14931387171355892,6.20090829,,0.78536965,,13.1357,13.1357,13.2703,13.2703,,48.7,50.3,1.6,3.2,1.06,1.83,2.0,,3.0,2.5,2.0,2.0,1.0,1.0,50.0,1.0,1.0,0.685143312450035,False,0.8176622299952158,0.265645308085046,0.22259204307292438,0.981797165995042,0.16131160234293787,44.9,43.7,66.9,324609.9375,3.0780224800109863,0.5461140871047974,0.0,11.566092209359217,105460.54800055956,13.1357,0.5461140871047974,-0.1849820313795738,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,-0.11879999999999998,-0.11879999999999998,-1.135,4.4621499542206005,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.20422927724977957,0.19218551761177033,0.225268387569891,0.19218551761177033,0.13145568058990062,8.36189561307953,0.23558211707839025,0.6931471805599453,1
DOM,2003,Dominican Republic,0.847,0.799,0.894,1.981,0.863,-0.354,-0.384,-1.048,1.646,2.217,0.835,2.0,0.671,0.385,0.856,0.891,0.845,0.0,0.0,10.0,-1.135,0.0,0.1,0.756,0.15300000000000002,-1.981,0.137,-0.354,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,336803.78125,216012.234375,3.0796215534210205,0.5268332362174988,81737.4609375,8.850317,2.2082252502441406,0.03922291100025177,0.2238057255744934,0.9156382083892822,39500.0,0.683696954384278,2.5885470393514,0.451525526676631,2.88055489904245,37383329266.8199,4162.66686117661,7880130711.52384,27.4497127394395,3348018.0,21.755210832006,0.764145027120822,8980620.0,0.541632394719868,11.7451429764128,84.4495031861592,6.938,64.426197134766,,3115.721,0.3423653796008813,0.2044183453322257,0.166643563911752,ISCO88,0.15217248270945954,5.77638941,,1.71236768,,11.7285,11.7285,11.7947,11.7947,,49.3,50.6,1.3,2.6,1.06,1.8,3.0,,3.0,3.0,2.0,3.0,2.0,1.0,150.0,2.0,0.5,0.40468524632604674,False,1.140581253321741,0.37036409621653604,0.13140746007459883,1.0403892617767825,0.17539720707386297,52.0,46.3,69.0,336803.78125,3.0796215534210205,0.5268332362174988,0.0,11.602449071106433,109365.31499328514,11.7285,0.5268332362174988,-0.10743616615726324,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,-0.1206,-0.158,-1.135,4.398360024140872,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.21074603435440045,0.19218551761177033,0.225268387569891,0.19218551761177033,0.13705529615771797,8.333911220254402,0.3150764681928325,1.0986122886681098,1
DOM,2004,Dominican Republic,0.847,0.799,0.894,1.981,0.863,-0.354,-0.384,-1.048,1.646,2.217,0.835,2.0,0.659,0.379,0.856,0.891,0.845,0.0,0.0,10.0,-1.135,0.0,0.0,0.756,0.15300000000000002,-1.981,0.137,-0.354,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,348419.5625,233294.515625,3.1657230854034424,0.5075523853302002,82809.8515625,8.974444,2.2249436378479004,0.03900287672877312,0.21285055577754974,0.8926224112510681,39000.0,0.456261529078156,3.72611529328814,0.56342466433077,4.18629057899448,38349900170.1598,4212.01044121773,8000415742.91286,51.4608598338065,3431434.0,21.5766031064474,0.687618052138186,9104892.0,1.21413014952002,12.5218843188301,81.3514229381911,6.303,65.8914085229291,0.41631,3215.162,0.3471530787314115,0.20104375939712368,0.16474635123281137,ISCO88,0.15960377735243203,5.59428654,,1.96607034,,12.5044,12.5624,12.5145,12.5725,,49.5,50.7,1.2,2.4,1.04,1.77,2.0,,3.0,2.5,2.0,2.0,1.0,1.0,50.0,1.0,1.0,1.2491901863609869,False,2.275713314350554,0.7188605108398277,0.3945986912502769,1.196098842387133,0.2804364474398398,62.9,58.0,71.2,348419.5625,3.1657230854034424,0.5075523853302002,0.0,11.608781179419807,110060.02518239751,12.5044,0.5075523853302002,-0.03021183911222991,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,-0.12239999999999998,-0.18599999999999997,-1.135,4.283411598951421,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.2199559717602576,0.19218551761177033,0.225268387569891,0.19218551761177033,0.1511889897678531,8.345695352172381,0.5416615775816668,0.6931471805599453,1
DOM,2005,Dominican Republic,0.847,0.799,0.894,1.981,0.863,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.651,0.383,0.856,0.891,0.845,0.0,0.0,3.0,-1.135,0.0,0.083,0.756,0.15300000000000002,-1.981,0.137,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,363698.40625,261779.15625,3.236171245574951,0.4882715344429016,90480.328125,9.097256999999999,2.241788625717163,0.03857303038239479,0.21697276830673218,0.9384043216705322,40000.0,0.378556048568707,5.2442182706843,0.66806770432309,3.12598170087694,41966981958.5524,4549.24957008857,9104971574.2371,4.19020260472056,3488715.0,18.3816788147589,0.766536371799736,9225034.0,0.721035390362793,13.6981611220213,61.6535587358027,6.587,67.5759180469321,0.47009999999999996,3258.89,0.3502944516349794,0.19702024642586147,0.16699881070507494,ISCO88,0.15500062904854106,5.8766529,,2.0372294,,13.8023,13.8642,13.8056,13.8675,,49.3,50.6,1.3,2.6,1.0,1.73,3.0,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.22170098674451033,False,2.2698429696600093,0.7013976694724448,0.06850718640049039,1.3446110064344499,0.27808948818915613,86.0,68.5,70.7,363698.40625,3.236171245574951,0.4882715344429016,0.0,11.62968933221925,112385.40196144159,13.8023,0.4882715344429016,0.04692246950435948,-0.8351004289168831,-0.8873018557258623,-0.7934293207408248,-0.8386105351278568,0.0,2.0,-0.23819999999999997,-0.207,-1.135,4.336027379411284,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.2335865084083067,0.19218551761177033,0.225268387569891,0.19218551761177033,0.1637650283316891,8.422717568691741,0.5314500717881933,0.0,1
DOM,2006,Dominican Republic,0.847,0.799,0.894,2.033,0.867,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.644,0.378,0.857,0.889,0.845,0.0,0.0,3.0,-1.135,0.0,0.083,0.756,0.15300000000000002,-2.033,0.133,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,384317.21875,287173.09375,3.402194023132324,0.468990683555603,100135.625,9.218686,2.2771096229553223,0.03850599005818367,0.23261182010173798,0.9861839413642883,65000.0,0.412959317561046,0.0091293519826818,0.934232233285488,4.0356569620282,45815860539.7981,4904.71715839398,11129093404.6413,7.57280523853074,3602821.0,17.5437475198523,0.683423360678412,9341183.0,1.6062343112117,13.9947598935454,63.7664826351505,5.654,69.333853706035,0.49339,3399.147,0.34113676852993224,0.20568013421564393,0.16525612670384002,ISCO88,0.14844253573028762,6.47344755,,2.19649407,,13.999,14.0648,14.0958,14.1615,,49.8,50.6,0.8,1.6,1.03,1.66,3.0,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.20277576587853172,False,2.24563443857254,0.6600547832674852,0.05960147025707858,1.5717308459543562,0.3728087893975328,95.0,102.2,76.0,384317.21875,3.402194023132324,0.468990683555603,0.0,11.634803056613427,112961.58189007918,13.999,0.468990683555603,0.12419666241906106,-0.8351004289168831,-0.9216523606307303,-0.8073729678876934,-0.8547085858117689,0.0,2.0,-0.27080000000000004,-0.1771111111111111,-1.135,6.958433423261273,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.24032014773311905,0.19218551761177033,0.225268387569891,0.19218551761177033,0.18153443347086856,8.497952706400847,0.5068506037922634,0.0,1
DOM,2007,Dominican Republic,0.847,0.799,0.894,1.981,0.867,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.636,0.376,0.857,0.891,0.845,0.0,0.0,3.0,-1.135,,0.083,0.756,0.15300000000000002,-1.981,0.133,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,408719.96875,321650.90625,3.528007984161377,0.44970983266830444,108621.78125,9.338861,2.3129873275756836,0.03779902681708336,0.23686401546001434,1.0108705759048462,65000.0,0.563484799069176,5.52179161382597,1.25546262236398,5.12424998266344,49214666985.2049,5204.78500652254,12596794809.608,6.14356655248047,3668718.0,16.2292679671755,0.62761905715381,9455658.0,2.52804800376544,14.8862683653105,61.229259153164,5.158,71.0193434994977,0.5155,3479.503,0.3357314120954163,0.20222541786202064,0.16759775405938593,ISCO88,0.1478693514937761,6.63647139,,1.91260673,,14.8829,14.9465,14.9419,15.0055,,48.9,50.2,1.3,2.6,1.12,1.58,3.0,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.38488976818214954,False,2.4059607628974358,0.6819601241546915,0.10909549238835964,1.817532430196565,0.42172634943512993,98.9,113.3,85.1,408719.96875,3.528007984161377,0.44970983266830444,0.0,11.66005212632019,115850.06909987323,14.8829,0.44970983266830444,0.2018431575851658,-0.8351004289168831,-0.8873018557258623,-0.8073729678876934,-0.8432584175101462,0.0,2.0,-0.1876,-0.15319999999999998,-1.135,6.874191092782755,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.24328680661267194,0.19218551761177033,0.225268387569891,0.19218551761177033,0.1990775741581284,8.557333675012996,0.5199598538706183,0.0,1
DOM,2008,Dominican Republic,0.847,0.799,0.894,1.981,0.867,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.638,0.376,0.857,0.891,0.845,0.0,0.0,3.0,-1.135,,0.083,0.756,0.15300000000000002,-1.981,0.133,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,435258.3125,360404.59375,3.711705207824707,0.45939087867736816,112108.0,9.458075,2.3494300842285156,0.03695224970579147,0.25474756956100464,0.9814883470535278,40000.0,0.781554137277924,7.74372386578028,2.23234163636278,5.67335967834237,50823044977.7376,5308.92664966814,13337817395.578,10.6446210953712,3765044.0,15.9825489411475,0.699861657175699,9573130.0,0.234147045628384,14.1702312718161,61.4285058325394,4.764,72.4865154265802,0.53598,3585.677,0.3361785560853246,0.20723957687123404,0.1739082973425175,ISCO88,0.138368849174089,7.28361113,,2.43447263,,14.1596,14.2303,14.2114,14.2821,,47.6,49.4,1.8,3.6,1.07,1.64,4.0,,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.9642997550859372,False,3.1296644416936297,0.843187771242159,0.25979966109729863,2.068189650692921,0.45247262760920487,125.5,99.4,99.9,435258.3125,3.711705207824707,0.45939087867736816,0.0,11.672203559892644,117266.40132476705,14.1596,0.45939087867736816,0.16279507109288943,-0.8351004289168831,-0.8873018557258623,-0.8073729678876934,-0.8432584175101462,0.0,2.0,-0.1044,-0.1125,-1.135,4.178361727042253,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.2533761648773595,0.19218551761177033,0.225268387569891,0.19218551761177033,0.21545681940058067,8.577144956264481,0.6114965569716881,0.0,1
DOM,2009,Dominican Republic,0.847,0.799,0.894,1.981,0.867,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.639,0.377,0.857,0.891,0.845,0.0,0.0,3.0,-1.135,,0.083,0.756,0.15300000000000002,-1.981,0.133,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,455162.5625,384339.625,3.7444870471954346,0.47599998116493225,113168.7109375,9.576737,2.386446952819824,0.03588084131479263,0.19706545770168304,0.958368182182312,39500.0,0.70533904513738,5.84510534150755,2.50389439109212,3.51548540591409,51333030311.777,5294.64953374426,11344523549.9189,1.44215131834353,3696350.0,14.9431826579297,0.667461170274579,9695265.0,0.123503913034202,12.6456822696646,50.6509376792025,5.467,73.5894974865426,0.5665100000000001,3494.29,0.302146057844361,0.2332098157690821,0.18793730645931186,ISCO88,0.11191887336197053,6.67071656,,2.12069631,,12.6356,12.7082,12.6937,12.7663,,47.0,48.9,1.9,3.9,1.07,1.69,4.0,,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.048367379096146586,False,2.8650653766204135,0.7651422853141674,0.012916957245819033,2.0352132762198405,0.1940959871864942,82.3,70.9,92.8,455162.5625,3.7444870471954346,0.47599998116493225,0.0,11.70812527679683,121555.38442599501,12.6356,0.47599998116493225,0.09607390560387816,-0.8351004289168831,-0.8873018557258623,-0.8073729678876934,-0.8432584175101462,0.0,2.0,-0.021199999999999997,-0.0718,-1.135,4.07415372349286,0.0,2000,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.23381053597084667,0.19218551761177033,0.225268387569891,0.19218551761177033,0.21338006210874405,8.574452067694693,0.5682313020449297,0.0,1
DOM,2010,Dominican Republic,0.847,0.799,0.894,1.958,0.851,0.062,-0.384,-1.048,1.646,2.217,0.835,2.0,0.625,0.371,0.855,0.885,0.845,0.0,0.0,3.0,-1.135,,0.083,0.756,0.15300000000000002,-1.958,0.14900000000000002,0.062,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,480257.40625,417298.3125,3.8970165252685547,0.47092199325561523,122606.59375,9.695121,2.4240472316741943,0.0347624346613884,0.21970021724700928,0.9871724843978882,39500.0,0.972669696729944,0.099717507251035,3.68496953894326,3.38320513554667,55645592832.7047,5666.45633430206,13251171893.992,6.32993220146146,3849571.0,14.6281959627096,0.6675317048534,9820175.0,0.172400177111422,12.2208185452575,56.0573964175321,5.212,74.1642773174177,0.55875,3648.938,0.3106289801341161,0.22455065459751775,0.18067592051439973,ISCO88,0.11150751259681584,6.31968678,,1.75719744,,12.2074,12.2772,12.3004,12.3702,,46.3,48.3,2.0,4.1,1.07,1.71,3.0,,4.0,3.5,2.0,2.0,0.0,0.0,0.0,0.0,,0.11551094372762895,False,2.694069782686001,0.6913159760081707,0.029640865769659203,2.165561912138707,0.3571122123331155,100.0,100.0,100.0,480257.40625,3.8970165252685547,0.47092199325561523,0.0,11.721866235309419,123237.20033927854,12.2074,0.47092199325561523,0.11644342086628363,-0.8351004289168831,-0.8721083631717859,-0.7515983793002192,-0.8196023904629627,0.0,2.0,0.062,-0.08809999999999998,-1.135,4.022331577594086,0.0,2010,0.04082411362795912,0.005457973518818714,0.0067329219328252435,0.24414313922327607,0.19218551761177033,0.225268387569891,0.19218551761177033,0.22146124882692222,8.642319216205266,0.5255069099463703,0.0,1
