iso3,year,education_share,health_social_share,education_health_share,manufacturing_share
BRA,2002,5.275282254161778,4.1917515874680715,9.46703384162985,14.715579570210481
BRA,2003,5.2450268326414395,4.209334512282317,9.454361344923758,14.732526824697246
BRA,2004,5.214142206579941,4.021874247115212,9.236016453695154,15.03549511326852
BRA,2005,5.176269227311535,4.090447984864955,9.266717212176491,15.296184181777738
BRA,2006,5.202266987972249,4.216213869183587,9.418480857155835,15.128732009257414
BRA,2007,5.3399588238373825,4.348237213098998,9.68819603693638,15.544819472329657
BRA,2008,5.266460930245306,4.392405314435767,9.658866244681073,15.526720293922715
BRA,2009,5.368214384991589,4.416612377597697,9.784826762589287,14.954917390570312
BRA,2010,5.242925061326637,4.453327858985311,9.696252920311949,14.323439474062337
BRA,2011,5.128656043725361,4.494596738225341,9.623252781950702,13.662878997395893
BRA,2012,5.119048602717032,4.56508820318311,9.684136805900142,13.51547070888878
BRA,2013,4.946350000531204,4.650246350014814,9.596596350546019,13.019937193883518
BRA,2014,5.195112619076057,4.859566984126915,10.054679603202972,13.201831772942391
BRA,2015,5.988273205689796,4.850169065552792,10.838442271242588,12.909490129840874
BRA,2016,6.208979801774333,5.1952966099822895,11.404276411756623,11.716189264198343
